Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
559817,21242,RED RETROSPOT PLATE ,2,12-07-2011 16:20,3.29,,United Kingdom
580367,23377,PACK OF 12 DOLLY GIRL TISSUES,2,02-12-2011 16:39,0.83,,United Kingdom
552951,85114C,RED ENCHANTED FOREST PLACEMAT,6,12-05-2011 12:05,1.65,14988.0,United Kingdom
579777,23694,PAISLEY PARK CARD,6,30-11-2011 15:13,0.83,,United Kingdom
C580749,22940,FELTCRAFT CHRISTMAS FAIRY,-12,06-12-2011 09:49,0.5,18167.0,United Kingdom
573576,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,31-10-2011 14:09,4.13,14096.0,United Kingdom
576559,22467,GUMBALL COAT RACK,4,15-11-2011 13:19,2.55,14711.0,United Kingdom
552726,21181,PLEASE ONE PERSON METAL SIGN,12,11-05-2011 10:31,2.1,14920.0,United Kingdom
565930,22027,TEA PARTY BIRTHDAY CARD,24,08-09-2011 10:32,0.42,12685.0,France
577524,22155,STAR DECORATION RUSTIC,2,20-11-2011 13:33,0.42,16905.0,United Kingdom
567874,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,22-09-2011 14:26,4.15,13055.0,United Kingdom
550639,22356,CHARLOTTE BAG PINK POLKADOT,10,19-04-2011 15:46,0.85,14152.0,United Kingdom
553742,84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,12,19-05-2011 09:38,2.95,16133.0,United Kingdom
570129,23288,GREEN VINTAGE SPOT BEAKER,8,07-10-2011 13:34,0.85,12885.0,United Kingdom
578251,23439,HAND WARMER RED LOVE HEART,2,23-11-2011 12:45,2.1,15993.0,United Kingdom
578266,21770,OPEN CLOSED METAL SIGN,1,23-11-2011 13:34,4.95,12748.0,United Kingdom
543826,22379,RECYCLING BAG RETROSPOT ,2,14-02-2011 09:41,4.13,,United Kingdom
559132,22747,POPPY'S PLAYHOUSE BATHROOM,2,06-07-2011 13:06,2.1,15053.0,United Kingdom
551821,21932,SCANDINAVIAN PAISLEY PICNIC BAG,4,04-05-2011 12:20,1.65,16942.0,United Kingdom
579002,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,6,27-11-2011 16:27,0.85,14093.0,United Kingdom
562908,84978,HANGING HEART JAR T-LIGHT HOLDER,108,10-08-2011 12:48,1.06,16839.0,United Kingdom
559555,84660B,BLACK STITCHED WALL CLOCK,20,11-07-2011 10:14,0.79,13678.0,United Kingdom
569246,22423,REGENCY CAKESTAND 3 TIER,1,03-10-2011 09:57,24.96,14096.0,United Kingdom
561113,22417,PACK OF 60 SPACEBOY CAKE CASES,1,25-07-2011 12:09,0.55,17841.0,United Kingdom
C570221,85099F,JUMBO BAG STRAWBERRY,-3,09-10-2011 12:56,2.08,13113.0,United Kingdom
578518,21789,KIDS RAIN MAC PINK,1,24-11-2011 13:54,0.85,14606.0,United Kingdom
569019,23057,BEADED CHANDELIER T-LIGHT HOLDER,12,30-09-2011 09:38,4.95,15602.0,United Kingdom
572087,22423,REGENCY CAKESTAND 3 TIER,16,20-10-2011 14:30,10.95,12683.0,France
552296,22727,ALARM CLOCK BAKELIKE RED ,3,08-05-2011 14:09,3.75,15518.0,United Kingdom
578067,21494,ROTATING LEAVES T-LIGHT HOLDER,7,22-11-2011 15:43,2.46,,United Kingdom
561217,21770,OPEN CLOSED METAL SIGN,1,25-07-2011 17:09,9.96,,United Kingdom
560473,23083,SET 6 PAPER TABLE LANTERN STARS ,6,19-07-2011 10:42,3.75,12431.0,Australia
555263,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,01-06-2011 15:47,0.85,15192.0,United Kingdom
537457,21907,I'M ON HOLIDAY METAL SIGN,48,07-12-2010 09:51,1.85,17511.0,United Kingdom
538508,22754,SMALL RED BABUSHKA NOTEBOOK ,3,12-12-2010 13:32,0.85,15998.0,United Kingdom
575337,23508,MINI PLAYING CARDS DOLLY GIRL ,1,09-11-2011 14:11,0.42,17867.0,United Kingdom
542401,22493,PAINT YOUR OWN CANVAS SET,2,27-01-2011 15:51,1.65,14541.0,United Kingdom
550637,23255,CHILDRENS CUTLERY CIRCUS PARADE,2,19-04-2011 15:39,4.15,14415.0,United Kingdom
569202,22540,MINI JIGSAW CIRCUS PARADE ,2,30-09-2011 17:22,0.83,,United Kingdom
553549,22740,POLKADOT PEN,1,17-05-2011 16:09,1.63,,United Kingdom
544940,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,25-02-2011 10:19,1.45,16592.0,United Kingdom
551414,22684,FRENCH BLUE METAL DOOR SIGN 9,10,28-04-2011 13:35,1.25,15622.0,United Kingdom
555523,23204,CHARLOTTE BAG APPLES DESIGN,10,05-06-2011 11:36,0.85,12468.0,Germany
541883,22938,CUPCAKE LACE PAPER SET 6,48,24-01-2011 10:56,1.65,13408.0,United Kingdom
567699,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,22-09-2011 09:16,4.95,17466.0,United Kingdom
573083,22423,REGENCY CAKESTAND 3 TIER,4,27-10-2011 14:22,12.75,13735.0,United Kingdom
546898,22358,KINGS CHOICE TEA CADDY ,1,17-03-2011 18:27,2.95,17961.0,United Kingdom
578146,85150,LADIES & GENTLEMEN METAL SIGN,2,23-11-2011 11:07,2.55,13742.0,United Kingdom
551724,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,03-05-2011 17:12,4.95,15976.0,United Kingdom
569729,22865,HAND WARMER OWL DESIGN,12,06-10-2011 09:43,2.1,16350.0,United Kingdom
559671,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,11-07-2011 13:55,8.5,17811.0,United Kingdom
580610,22193,RED DINER WALL CLOCK,2,05-12-2011 11:48,16.63,,United Kingdom
556010,16016,LARGE CHINESE STYLE SCISSOR,20,08-06-2011 11:43,0.72,17414.0,United Kingdom
570103,20996,JAZZ HEARTS ADDRESS BOOK,3,07-10-2011 12:18,0.19,15719.0,United Kingdom
567670,15036,ASSORTED COLOURS SILK FAN,2,21-09-2011 15:32,1.63,,United Kingdom
542906,85099F,JUMBO BAG STRAWBERRY,1,01-02-2011 15:12,4.13,,United Kingdom
539455,72802C,VANILLA SCENT CANDLE JEWELLED BOX,2,17-12-2010 17:17,4.25,12748.0,United Kingdom
565231,23084,RABBIT NIGHT LIGHT,1,02-09-2011 09:26,4.13,,United Kingdom
571747,23266,SET OF 3 WOODEN STOCKING DECORATION,12,19-10-2011 10:59,1.25,13849.0,United Kingdom
539437,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,17-12-2010 14:54,4.21,,United Kingdom
555836,23232,WRAP VINTAGE PETALS  DESIGN,25,07-06-2011 12:36,0.42,13098.0,United Kingdom
562621,23256,CHILDRENS CUTLERY SPACEBOY ,4,08-08-2011 12:36,4.15,14415.0,United Kingdom
542112,21865,PINK UNION JACK  PASSPORT COVER ,1,25-01-2011 13:55,2.1,13168.0,United Kingdom
579552,22560,TRADITIONAL MODELLING CLAY,24,30-11-2011 10:54,1.25,16210.0,United Kingdom
575612,23035,DRAWER KNOB CERAMIC IVORY,36,10-11-2011 12:47,1.45,17416.0,United Kingdom
538071,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2,09-12-2010 14:09,5.91,,United Kingdom
571654,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,18-10-2011 12:17,0.79,18118.0,United Kingdom
575748,21154,RED RETROSPOT OVEN GLOVE ,10,11-11-2011 10:21,3.29,,United Kingdom
579408,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,1,29-11-2011 12:34,2.1,14701.0,United Kingdom
541421,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,6,17-01-2011 17:44,1.63,,United Kingdom
557937,23145,ZINC T-LIGHT HOLDER STAR LARGE,1,23-06-2011 15:30,2.08,,United Kingdom
537334,22179,SET 10 LIGHTS NIGHT OWL,4,06-12-2010 12:06,6.75,16719.0,United Kingdom
542103,22487,WHITE WOOD GARDEN PLANT LADDER,1,25-01-2011 13:26,9.95,13198.0,United Kingdom
565648,23374,RED SPOT PAPER GIFT BAG,10,05-09-2011 16:22,0.82,18196.0,United Kingdom
571508,82583,HOT BATHS METAL SIGN,1,17-10-2011 15:27,4.13,,United Kingdom
C566777,22842,BISCUIT TIN VINTAGE RED,-1,15-09-2011 09:55,6.75,14911.0,EIRE
543237,22069,BROWN  PIRATE TREASURE CHEST ,4,04-02-2011 13:39,4.13,,United Kingdom
579557,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,30-11-2011 11:18,9.13,,United Kingdom
573286,21156,RETROSPOT CHILDRENS APRON,1,28-10-2011 14:38,1.95,,Switzerland
537624,21064,BOOM BOX SPEAKER BOYS,1,07-12-2010 14:41,5.95,12748.0,United Kingdom
570514,22692,DOORMAT WELCOME TO OUR HOME,4,11-10-2011 10:36,8.25,13089.0,United Kingdom
565224,20713,JUMBO BAG OWLS,2,01-09-2011 19:11,2.08,14713.0,United Kingdom
543251,22699,ROSES REGENCY TEACUP AND SAUCER ,6,04-02-2011 14:51,2.95,14194.0,United Kingdom
557409,22917,HERB MARKER ROSEMARY,12,20-06-2011 11:34,0.65,15410.0,United Kingdom
573151,22556,PLASTERS IN TIN CIRCUS PARADE ,4,27-10-2011 20:09,1.65,17602.0,United Kingdom
547096,23176,ABC TREASURE BOOK BOX ,8,21-03-2011 09:13,2.25,15669.0,United Kingdom
537823,90201D,GREEN ENAMEL FLOWER RING,1,08-12-2010 14:25,2.96,,United Kingdom
568951,22427,ENAMEL FLOWER JUG CREAM,6,29-09-2011 15:26,5.95,17724.0,United Kingdom
537209,20655,QUEEN OF SKIES LUGGAGE TAG,1,05-12-2010 15:12,1.25,14606.0,United Kingdom
539436,22161,HEART DECORATION RUSTIC HANGING ,1,17-12-2010 14:49,0.81,,United Kingdom
571705,21156,RETROSPOT CHILDRENS APRON,8,18-10-2011 15:22,1.95,12360.0,Austria
574308,23351,ROLL WRAP 50'S CHRISTMAS,12,03-11-2011 16:45,1.25,16409.0,United Kingdom
580727,23184,BULL DOG BOTTLE OPENER,2,05-12-2011 17:17,10.79,14096.0,United Kingdom
545037,48187,DOORMAT NEW ENGLAND,2,27-02-2011 10:02,7.95,14532.0,United Kingdom
541686,20685,DOORMAT RED RETROSPOT,6,20-01-2011 15:42,7.95,16912.0,United Kingdom
580115,82580,BATHROOM METAL SIGN,1,01-12-2011 16:22,1.25,,United Kingdom
540681,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,10-01-2011 16:25,2.51,,United Kingdom
545059,22716,CARD CIRCUS PARADE,12,27-02-2011 13:04,0.42,14157.0,United Kingdom
551305,21096,SET/6 FRUIT SALAD  PAPER PLATES,24,27-04-2011 14:58,0.39,16145.0,United Kingdom
580291,22595,GINGHAM HEART DECORATION,12,02-12-2011 13:36,0.85,15539.0,United Kingdom
548373,21714,CITRONELLA CANDLE GARDEN POT,3,30-03-2011 16:34,2.46,,United Kingdom
566258,20726,LUNCH BAG WOODLAND,10,11-09-2011 12:45,1.65,13124.0,United Kingdom
543166,22852,DOG BOWL VINTAGE CREAM,4,04-02-2011 08:27,4.25,13488.0,United Kingdom
C540535,85023C,PINK LARGE JEWELED PHOTOFRAME,-1,09-01-2011 14:17,2.55,15005.0,United Kingdom
568712,23263,SET OF 3 WOODEN HEART DECORATIONS,1,28-09-2011 15:50,1.25,17841.0,United Kingdom
568795,22090,PAPER BUNTING RETROSPOT,10,29-09-2011 10:19,2.95,17870.0,United Kingdom
544467,22297,HEART IVORY TRELLIS SMALL,2,20-02-2011 15:51,1.25,14502.0,United Kingdom
543631,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,3,10-02-2011 16:17,2.1,14081.0,United Kingdom
566171,85099F,JUMBO BAG STRAWBERRY,1,09-09-2011 12:22,2.08,18118.0,United Kingdom
580729,35646,VINTAGE BEAD PINK EVENING BAG,3,05-12-2011 17:24,2.46,,United Kingdom
543546,84836,ZINC METAL HEART DECORATION,2,09-02-2011 16:52,2.46,,United Kingdom
569374,22979,PANTRY WASHING UP BRUSH,1,03-10-2011 16:14,3.29,,United Kingdom
577557,23068,ALUMINIUM STAMPED HEART,4,20-11-2011 15:36,2.49,15426.0,United Kingdom
565423,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,04-09-2011 12:23,2.95,12569.0,Germany
569229,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,02-10-2011 14:56,2.95,14502.0,United Kingdom
570113,21790,VINTAGE SNAP CARDS,24,07-10-2011 12:31,0.85,15874.0,United Kingdom
551849,48138,DOORMAT UNION FLAG,10,04-05-2011 14:33,6.75,16258.0,United Kingdom
558262,20728,LUNCH BAG CARS BLUE,200,28-06-2011 08:45,1.45,14646.0,Netherlands
574076,23535,WALL ART BICYCLE SAFETY,2,02-11-2011 15:38,12.46,,United Kingdom
562374,23174,REGENCY SUGAR BOWL GREEN,48,04-08-2011 14:40,3.75,14911.0,EIRE
571841,23333,IVORY WICKER HEART MEDIUM,4,19-10-2011 12:21,1.25,17625.0,United Kingdom
556241,35810A,ENAMEL PINK COFFEE CONTAINER,12,09-06-2011 16:04,0.83,12597.0,Spain
560856,23545,WRAP RED DOILEY,25,21-07-2011 13:06,0.42,16607.0,United Kingdom
578844,22621,TRADITIONAL KNITTING NANCY,1,25-11-2011 16:14,3.29,,United Kingdom
552695,71459,HANGING JAM JAR T-LIGHT HOLDER,24,10-05-2011 15:31,0.85,16320.0,Unspecified
576361,23330,DECORATIVE WICKER HEART MEDIUM,6,14-11-2011 17:10,1.25,14910.0,United Kingdom
555846,22627,MINT KITCHEN SCALES,2,07-06-2011 13:21,8.5,14180.0,United Kingdom
540240,85159A,"BLACK TEA,COFFEE,SUGAR JARS",12,05-01-2011 15:09,1.25,17585.0,United Kingdom
578814,23582,VINTAGE DOILY JUMBO BAG RED ,1,25-11-2011 13:40,2.08,12748.0,United Kingdom
541215,21677,HEARTS  STICKERS,12,14-01-2011 13:42,0.85,14329.0,United Kingdom
571629,22274,FELTCRAFT DOLL EMILY,6,18-10-2011 11:18,2.95,13362.0,United Kingdom
543590,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,10-02-2011 11:44,2.95,17377.0,United Kingdom
542906,22736,RIBBON REEL MAKING SNOWMEN ,1,01-02-2011 15:12,3.29,,United Kingdom
566732,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,24,14-09-2011 13:42,1.45,17716.0,United Kingdom
547668,21034,REX CASH+CARRY JUMBO SHOPPER,1,24-03-2011 13:28,0.95,14071.0,United Kingdom
547048,22549,PICTURE DOMINOES,12,20-03-2011 11:52,1.45,14911.0,EIRE
537210,84596F,SMALL MARSHMALLOWS PINK BOWL,1,05-12-2010 15:15,1.25,15953.0,United Kingdom
569861,21531,RED RETROSPOT SUGAR JAM BOWL,6,06-10-2011 14:37,2.55,13816.0,Germany
564818,22257,FELT FARM ANIMAL SHEEP,1,30-08-2011 12:10,2.46,,United Kingdom
561795,21245,GREEN POLKADOT PLATE ,8,29-07-2011 13:28,1.69,12716.0,France
566271,22986,WRAP GINGHAM ROSE ,25,11-09-2011 13:44,0.42,14250.0,United Kingdom
569361,23344,JUMBO BAG 50'S CHRISTMAS ,10,03-10-2011 14:59,2.08,16183.0,United Kingdom
571669,21481,FAWN BLUE HOT WATER BOTTLE,3,18-10-2011 13:11,3.75,17758.0,United Kingdom
558038,82482,WOODEN PICTURE FRAME WHITE FINISH,6,24-06-2011 12:43,2.55,18219.0,United Kingdom
557956,20725,LUNCH BAG RED RETROSPOT,2,23-06-2011 19:20,1.65,18283.0,United Kingdom
551718,22670,FRENCH WC SIGN BLUE METAL,1,03-05-2011 16:06,2.46,,United Kingdom
543116,21211,SET OF 72 SKULL PAPER  DOILIES,12,03-02-2011 13:29,1.45,17672.0,United Kingdom
540353,47599A,PINK PARTY BAGS,8,06-01-2011 14:53,2.1,13764.0,United Kingdom
571442,23247,BISCUIT TIN 50'S CHRISTMAS,4,17-10-2011 13:39,2.89,17049.0,United Kingdom
545662,22993,SET OF 4 PANTRY JELLY MOULDS,12,04-03-2011 14:42,1.25,15358.0,United Kingdom
555565,23108,SET OF 10 LED DOLLY LIGHTS,2,05-06-2011 15:06,6.25,15298.0,United Kingdom
575668,22383,LUNCH BAG SUKI DESIGN ,1,10-11-2011 14:59,1.65,18283.0,United Kingdom
555325,20655,QUEEN OF SKIES LUGGAGE TAG,1,02-06-2011 11:02,2.46,,United Kingdom
561614,82494L,WOODEN FRAME ANTIQUE WHITE ,18,28-07-2011 12:50,2.95,13871.0,United Kingdom
578791,84692,BOX OF 24 COCKTAIL PARASOLS,25,25-11-2011 12:20,0.42,12841.0,United Kingdom
547850,21755,LOVE BUILDING BLOCK WORD,2,27-03-2011 12:06,5.95,14472.0,United Kingdom
575843,85099B,JUMBO BAG RED RETROSPOT,1,11-11-2011 12:02,2.08,14446.0,United Kingdom
552234,22333,RETROSPOT PARTY BAG + STICKER SET,4,06-05-2011 16:01,3.29,,United Kingdom
545945,23006,TRAVEL CARD WALLET FLOWER MEADOW,3,08-03-2011 12:07,0.42,16710.0,United Kingdom
578067,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,22-11-2011 15:43,4.13,,United Kingdom
538524,85135C,RED DRAGONFLY HELICOPTER,1,13-12-2010 09:35,8.47,,United Kingdom
556021,20674,GREEN POLKADOT BOWL,8,08-06-2011 12:03,1.25,12921.0,United Kingdom
563201,85049F,BABY BOOM RIBBONS ,1,14-08-2011 10:52,1.25,13838.0,United Kingdom
578125,23367,SET 12 COLOUR PENCILS SPACEBOY ,24,23-11-2011 10:31,0.65,17511.0,United Kingdom
551005,22084,PAPER CHAIN KIT EMPIRE,1,26-04-2011 09:48,4.96,,United Kingdom
547892,POST,POSTAGE,6,28-03-2011 10:15,18.0,12669.0,France
580305,23504,PLAYING CARDS JUBILEE UNION JACK,1,02-12-2011 14:26,1.25,12970.0,United Kingdom
574301,POST,POSTAGE,2,03-11-2011 16:15,28.0,12544.0,Spain
543013,85131C,BEADED CRYSTAL HEART BLUE ON STICK,1,02-02-2011 13:35,0.83,,United Kingdom
547541,85099B,JUMBO BAG RED RETROSPOT,100,23-03-2011 15:22,1.65,14607.0,United Kingdom
548152,22617,BAKING SET SPACEBOY DESIGN,3,29-03-2011 13:04,4.95,17398.0,United Kingdom
564065,16169E,WRAP 50'S  CHRISTMAS,25,22-08-2011 15:05,0.42,15150.0,United Kingdom
581266,16008,SMALL FOLDING SCISSOR(POINTED EDGE),48,08-12-2011 11:25,0.12,12621.0,Germany
560606,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,20-07-2011 10:08,1.45,17422.0,United Kingdom
574950,21993,FLORAL FOLK STATIONERY SET,1,08-11-2011 09:29,2.46,,United Kingdom
569866,21484,CHICK GREY HOT WATER BOTTLE,4,06-10-2011 14:50,4.25,12757.0,Portugal
551982,22477,WATERING CAN GARDEN MARKER,4,05-05-2011 13:56,1.25,15023.0,United Kingdom
537434,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,06-12-2010 16:57,1.66,,United Kingdom
575477,21931,JUMBO STORAGE BAG SUKI,1,09-11-2011 16:14,4.13,,United Kingdom
542719,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,31-01-2011 14:18,0.85,17619.0,United Kingdom
574777,23129,HEART SHAPED HOLLY WREATH,6,07-11-2011 10:23,4.15,17761.0,United Kingdom
566295,79163,BLACK CHAMPAGNE GLASS,6,11-09-2011 15:44,0.39,15547.0,United Kingdom
553389,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,16-05-2011 16:37,0.83,,United Kingdom
576906,22386,JUMBO BAG PINK POLKADOT,10,17-11-2011 09:33,2.08,18225.0,United Kingdom
547822,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,36,25-03-2011 14:53,0.83,12668.0,Germany
569555,22961,JAM MAKING SET PRINTED,12,05-10-2011 08:17,1.45,17728.0,United Kingdom
572757,23557,LANDMARK FRAME BAKER STREET ,1,25-10-2011 18:05,12.5,,United Kingdom
568066,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,23-09-2011 13:48,2.1,14529.0,United Kingdom
544572,22838,3 TIER CAKE TIN RED AND CREAM,1,21-02-2011 13:21,14.95,14639.0,United Kingdom
569898,23284,DOORMAT KEEP CALM AND COME IN,1,06-10-2011 16:08,16.63,,United Kingdom
545078,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2,28-02-2011 10:15,3.29,,United Kingdom
571841,21479,WHITE SKULL HOT WATER BOTTLE ,2,19-10-2011 12:21,4.25,17625.0,United Kingdom
567183,22398,MAGNETS PACK OF 4 SWALLOWS,12,18-09-2011 15:32,0.39,14769.0,United Kingdom
547925,22524,CHILDRENS GARDEN GLOVES BLUE,10,28-03-2011 13:57,1.25,12481.0,Germany
574327,23313,VINTAGE CHRISTMAS BUNTING,5,04-11-2011 09:03,4.95,13013.0,United Kingdom
575177,23247,BISCUIT TIN 50'S CHRISTMAS,3,08-11-2011 18:41,5.79,,United Kingdom
571116,23131,?,-49,13-10-2011 17:46,0.0,,United Kingdom
569246,22698,PINK REGENCY TEACUP AND SAUCER,1,03-10-2011 09:57,5.79,14096.0,United Kingdom
577365,23290,SPACEBOY CHILDRENS BOWL,8,18-11-2011 16:19,1.25,17063.0,United Kingdom
568050,22331,WOODLAND PARTY BAG + STICKER SET,1,23-09-2011 12:38,1.65,15901.0,United Kingdom
569374,85178,VICTORIAN SEWING KIT,2,03-10-2011 16:14,2.46,,United Kingdom
547712,22699,ROSES REGENCY TEACUP AND SAUCER ,1,24-03-2011 19:31,2.95,16905.0,United Kingdom
558625,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,12,30-06-2011 17:29,0.85,14132.0,United Kingdom
562619,21790,VINTAGE SNAP CARDS,2,08-08-2011 12:34,0.85,15311.0,United Kingdom
537434,85185B,PINK HORSE SOCK PUPPET,1,06-12-2010 16:57,5.91,,United Kingdom
570871,23199,JUMBO BAG APPLES,2,12-10-2011 16:36,4.13,,United Kingdom
552824,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,11-05-2011 13:16,1.65,14056.0,United Kingdom
555593,22470,HEART OF WICKER LARGE,6,06-06-2011 10:06,2.95,16298.0,United Kingdom
574777,22189,CREAM HEART CARD HOLDER,36,07-11-2011 10:23,3.39,17761.0,United Kingdom
555278,21930,JUMBO STORAGE BAG SKULLS,10,01-06-2011 17:33,4.13,,United Kingdom
573119,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,36,27-10-2011 16:21,0.42,15498.0,United Kingdom
566203,21485,RETROSPOT HEART HOT WATER BOTTLE,2,09-09-2011 14:47,4.95,16362.0,United Kingdom
554112,90194,SILVER LARIAT BLACK STONE EARRINGS,1,22-05-2011 14:44,4.25,17611.0,United Kingdom
551525,84991,60 TEATIME FAIRY CAKE CASES,24,01-05-2011 12:37,0.55,14667.0,United Kingdom
564635,22386,JUMBO BAG PINK POLKADOT,10,26-08-2011 12:41,2.08,15615.0,United Kingdom
576837,23474,WOODLAND SMALL BLUE FELT HEART,1,16-11-2011 15:16,1.63,,United Kingdom
549547,22920,HERB MARKER BASIL,12,10-04-2011 11:33,0.65,16359.0,United Kingdom
567153,22367,CHILDRENS APRON SPACEBOY DESIGN,2,16-09-2011 16:25,1.95,14056.0,United Kingdom
572298,21770,OPEN CLOSED METAL SIGN,1,23-10-2011 14:33,4.95,14071.0,United Kingdom
579001,21818,GLITTER HEART DECORATION,10,27-11-2011 16:19,0.39,15555.0,United Kingdom
577078,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1,17-11-2011 15:17,2.46,,United Kingdom
561502,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12,27-07-2011 14:14,0.85,14305.0,United Kingdom
567428,22112,CHOCOLATE HOT WATER BOTTLE,3,20-09-2011 11:35,4.95,14911.0,EIRE
C542426,22423,REGENCY CAKESTAND 3 TIER,-2,28-01-2011 09:32,12.75,14146.0,United Kingdom
567074,23203,JUMBO BAG VINTAGE DOILY ,10,16-09-2011 12:22,2.08,17068.0,United Kingdom
556728,21718,RED METAL BEACH SPADE ,2,14-06-2011 11:36,1.25,15719.0,United Kingdom
C559347,20838,FRENCH LATTICE CUSHION COVER ,-12,07-07-2011 17:22,0.85,18072.0,United Kingdom
576354,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,96,14-11-2011 16:17,0.72,13881.0,United Kingdom
556288,22983,CARD BILLBOARD FONT,24,10-06-2011 09:23,0.42,13426.0,United Kingdom
547035,22431,WATERING CAN BLUE ELEPHANT,6,20-03-2011 10:33,1.95,13911.0,United Kingdom
553585,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,18-05-2011 10:41,8.5,15301.0,United Kingdom
549543,20725,LUNCH BAG RED RETROSPOT,2,10-04-2011 11:14,1.65,18118.0,United Kingdom
546770,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,16-03-2011 15:17,2.95,12523.0,France
571438,23108,SET OF 10 LED DOLLY LIGHTS,6,17-10-2011 13:25,6.25,15066.0,United Kingdom
575516,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,24,10-11-2011 10:45,2.89,17340.0,United Kingdom
543658,20725,LUNCH BAG RED RETROSPOT,40,11-02-2011 10:38,1.65,13819.0,United Kingdom
573585,46776e,WOVEN CANDY CUSHION COVER ,1,31-10-2011 14:41,4.13,,United Kingdom
575885,84596F,SMALL MARSHMALLOWS PINK BOWL,16,11-11-2011 13:46,0.42,16460.0,United Kingdom
572912,23557,LANDMARK FRAME BAKER STREET ,1,26-10-2011 16:07,12.5,16915.0,United Kingdom
537669,21726,MULTI HEARTS  STICKERS,12,08-12-2010 08:58,0.85,16863.0,United Kingdom
560537,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,19-07-2011 12:19,0.85,17779.0,United Kingdom
537688,18098C,PORCELAIN BUTTERFLY OIL BURNER,6,08-12-2010 10:35,2.95,17406.0,United Kingdom
C574946,22960,JAM MAKING SET WITH JARS,-2,08-11-2011 08:55,4.25,12656.0,France
564139,23159,SET OF 5 PANCAKE DAY MAGNETS,1,23-08-2011 11:41,2.08,16904.0,United Kingdom
562788,22384,LUNCH BAG PINK POLKADOT,10,09-08-2011 13:48,1.65,17669.0,United Kingdom
559295,23245,SET OF 3 REGENCY CAKE TINS,4,07-07-2011 12:32,4.95,12362.0,Belgium
543740,21389,IVORY HANGING DECORATION  BIRD,24,11-02-2011 13:36,0.85,15311.0,United Kingdom
570688,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,11-10-2011 16:29,2.46,,United Kingdom
537896,84949,SILVER HANGING T-LIGHT HOLDER,6,09-12-2010 10:33,1.65,18071.0,United Kingdom
541421,22325,MOBILE VINTAGE HEARTS ,3,17-01-2011 17:44,3.29,,United Kingdom
579673,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,30-11-2011 12:59,1.65,18283.0,United Kingdom
570448,23263,SET OF 3 WOODEN HEART DECORATIONS,6,10-10-2011 14:55,1.25,13224.0,United Kingdom
575972,23332,IVORY WICKER HEART LARGE,2,13-11-2011 13:01,1.65,14499.0,United Kingdom
558904,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,7,04-07-2011 16:18,0.42,,United Kingdom
565840,84946,ANTIQUE SILVER T-LIGHT GLASS,1,07-09-2011 12:02,2.46,,United Kingdom
567944,35970,ZINC FOLKART SLEIGH BELLS,6,22-09-2011 19:54,1.69,14562.0,United Kingdom
546638,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,15-03-2011 12:52,2.55,15106.0,United Kingdom
579188,22453,MEASURING TAPE BABUSHKA BLUE,4,28-11-2011 15:34,2.95,12748.0,United Kingdom
